0.0119264 11
1.01193 11
2.01193 11
3.01193 11
4.01193 11
5.01193 11
8.04248 1042
10.0372 1037
11.035 1034
13.038 1037
16.0463 46
17.0119 11
18.0119 11
19.0119 11
