5.55065 72100
5.55465 73130
5.55865 74160
5.55873 73130
5.56265 74160
5.56665 75190
5.56697 74160
5.57065 75190
5.57465 76220
5.57521 75190
5.57865 76220
5.58265 77250
5.58345 76220
5.58665 77250
5.59065 78280
5.59169 77250
5.59465 78280
5.59865 79310
5.59993 78280
5.60265 79310
5.60665 80340
5.60817 79310
5.61065 80340
5.61465 81370
5.61641 80340
5.61865 81370
5.62265 82400
5.62465 81370
5.62665 82400
5.63065 83430
5.63289 82400
5.63465 83430
5.63865 84460
5.64113 83430
5.64265 84460
5.64665 85490
5.64937 84460
5.65065 85490
5.65465 86520
5.65761 85490
5.65865 86520
5.66265 87550
5.66585 86520
5.66665 87550
5.67065 88580
5.67409 87550
5.67465 88580
5.67865 89610
5.68233 88580
5.68265 89610
5.68665 90640
5.69057 89610
5.69065 90640
5.69465 91670
5.69865 92700
5.69881 91670
5.70265 92700
5.70665 93730
5.70705 92700
5.71065 93730
5.71465 94760
5.71529 93730
5.71865 94760
5.72265 95790
5.72353 94760
5.72665 95790
5.73065 96820
5.73177 95790
5.73465 96820
5.73865 97850
5.74001 96820
5.74265 97850
5.74665 98880
5.74825 97850
5.75065 98880
5.75465 99910
5.75649 98880
5.75865 99910
5.76265 100940
5.76473 99910
5.76665 100940
5.77065 101970
5.77297 100940
5.77465 101970
5.77865 103000
5.78121 101970
5.78265 103000
5.78945 101970
5.78945 103000
5.79769 101970
5.79769 103000
5.80593 101970
5.80593 103000
5.81417 101970
5.81417 103000
5.82241 101970
5.82241 103000
5.83065 101970
5.83065 103000
5.83889 101970
5.83889 103000
5.84713 101970
5.84713 103000
5.85537 101970
5.85537 103000
5.86361 101970
5.86361 103000
5.87185 101970
5.87185 103000
5.88009 101970
5.88009 103000
5.88833 101970
5.88833 103000
5.89657 101970
5.89657 103000
5.90481 101970
5.90481 103000
5.91305 101970
5.91305 103000
5.92129 101970
5.92129 103000
5.92953 101970
5.92953 103000
5.93777 101970
5.93777 103000
5.94601 101970
5.94601 103000
5.95425 101970
5.95425 103000
5.96249 101970
5.96249 103000
5.97073 101970
5.97073 103000
5.97897 101970
5.97897 103000
5.98721 101970
5.98721 103000
5.99545 101970
5.99545 103000
6.00369 101970
6.00369 103000
6.01193 101970
6.01193 103000
6.02017 101970
6.02017 103000
6.02841 101970
6.02841 103000
6.03665 101970
6.03665 103000
6.04489 101970
6.04489 103000
6.05313 101970
6.05313 103000
6.06137 101970
6.06137 103000
6.06961 101970
6.06961 103000
6.07785 101970
6.07785 103000
6.08609 101970
6.08609 103000
6.09433 101970
6.09433 103000
6.10257 101970
6.10257 103000
6.11081 101970
6.11081 103000
6.11905 101970
6.11905 103000
6.12729 101970
6.12729 103000
6.13553 101970
6.13553 103000
6.14377 101970
6.14377 103000
6.15201 101970
6.15201 103000
6.16025 101970
6.16025 103000
6.16849 101970
6.16849 103000
6.17673 101970
6.17673 103000
6.18497 101970
6.18497 103000
6.19321 101970
6.19321 103000
6.20145 101970
6.20145 103000
6.20969 101970
6.20969 103000
6.21793 101970
6.21793 103000
6.22617 101970
6.22617 103000
6.23441 101970
6.23441 102056
6.24265 101026
6.24265 102056
6.25089 101026
6.25089 102056
6.25913 101026
6.25913 102056
6.26737 101026
6.26737 102056
6.27561 101026
6.27561 102056
6.28385 101026
6.28385 102056
6.29209 101026
6.29209 102056
6.30033 101026
6.30033 102056
6.30857 101026
6.30857 102056
6.31681 101026
6.31681 102056
6.32505 101026
6.32505 102056
6.33329 101026
6.33329 102056
6.34153 101026
6.34153 102056
6.34977 101026
6.34977 102056
6.35801 101026
6.35801 102056
6.36625 101026
6.36625 102056
6.37449 101026
6.37449 102056
6.38273 101026
6.38273 102056
6.39097 101026
6.39097 102056
6.39921 101026
6.39921 102056
6.40745 101026
6.40745 102056
6.41569 101026
6.41569 102056
6.42393 101026
6.42393 102056
6.43217 101026
6.43217 102056
6.44041 101026
6.44041 102056
6.44865 101026
6.44865 102056
6.45689 101026
6.45689 102056
6.46513 101026
6.46513 102056
6.47337 101026
6.47337 102056
6.48161 101026
6.48161 102056
6.48985 101026
6.48985 102056
6.49809 101026
6.49809 102056
6.50633 101026
6.50633 102056
6.51457 101026
6.51457 102056
6.52281 101026
6.52281 102056
6.53105 101026
6.53105 102056
6.53929 101026
6.53929 102056
6.54753 101026
6.54753 102056
6.55577 101026
6.55577 102056
6.56401 101026
6.56401 102056
6.57225 101026
6.57225 102056
6.58049 101026
6.58049 102056
6.58873 101026
6.58873 102056
6.59697 101026
6.59697 102056
6.60521 101026
6.60521 102056
6.61345 101026
6.61345 102056
6.62169 101026
6.62169 102056
6.62993 101026
6.62993 102056
6.63817 101026
6.63817 102056
6.64641 101026
6.64641 102056
6.65465 101026
6.65465 102056
6.66289 101026
6.66289 102056
6.67113 101026
6.67113 102056
6.67937 101026
6.67937 102056
6.68761 101026
6.68761 102056
6.69585 101026
6.69585 102056
6.70409 101026
6.70409 102056
6.71233 101026
6.71233 102056
6.72057 101026
6.72057 102056
6.72881 101026
6.72881 102056
6.73705 101026
6.73705 102056
6.74529 101026
6.74529 102056
6.75353 101026
6.75353 102056
6.76177 101026
6.76177 102056
6.77001 101026
6.77001 102056
6.77825 101026
6.77825 102056
6.78649 101026
6.78649 102056
6.79473 101026
6.79473 102056
6.80297 101026
6.80297 102056
6.81121 101026
6.81121 102056
6.81945 101026
6.81945 102056
6.82769 101026
6.82769 102056
6.83593 101026
6.83593 102056
6.84417 101026
6.84417 102056
6.85241 101026
6.85241 102056
6.86065 101026
6.86065 102056
6.86889 101026
6.86889 102056
6.87713 101026
6.87713 102056
6.88537 101026
6.88537 102056
6.89361 101026
6.89361 102056
6.90185 101026
6.90185 102056
6.91009 101026
6.91009 102056
6.91833 101026
6.91833 102056
6.92657 101026
6.92657 102056
6.93481 101026
6.93481 102056
6.94305 101026
6.94305 102056
6.95129 101026
6.95129 102056
6.95953 101026
6.95953 102056
6.96777 101026
6.96777 102056
6.97601 101026
6.97601 102056
6.98425 101026
6.98425 102056
6.99249 101026
6.99249 102056
7.00073 101026
7.00073 102056
7.00897 101026
7.00897 102056
7.01721 101026
7.01721 102056
7.02545 101026
7.02545 102056
7.03369 101026
7.03369 102056
7.04193 101026
7.04193 102056
7.05017 101026
7.05017 102056
7.05841 101970
7.05841 103000
7.0591 101970
7.0591 103000
7.06734 101970
7.06734 103000
7.07558 101970
7.07558 103000
7.08382 101970
7.08382 103000
7.09206 101970
7.09206 103000
7.1003 101970
7.1003 103000
7.10854 101970
7.10854 103000
7.11678 101970
7.11678 103000
7.12502 101970
7.12502 103000
7.13326 101970
7.13326 103000
7.1415 101970
7.1415 103000
7.14974 101970
7.14974 103000
7.15798 101970
7.15798 103000
7.16622 101970
7.16622 103000
7.17446 101970
7.17446 103000
7.1827 101970
7.1827 103000
7.19094 101970
7.19094 103000
7.19918 101970
7.19918 103000
7.20742 101970
7.20742 103000
7.21566 101970
7.21566 103000
7.2239 101970
7.2239 103000
7.23214 101970
7.23214 103000
7.24038 101970
7.24038 103000
7.24862 101970
7.24862 103000
7.25686 101970
7.25686 103000
7.2651 101970
7.2651 103000
7.27334 101970
7.27334 103000
7.28158 101970
7.28158 103000
7.28982 101970
7.28982 103000
7.29806 101970
7.29806 103000
7.3063 101970
7.3063 103000
7.31454 101970
7.31454 103000
7.32278 101970
7.32278 103000
7.33102 101970
7.33102 103000
7.33926 101970
7.33926 103000
7.3475 101970
7.3475 103000
7.35574 101970
7.35574 103000
7.36398 101970
7.36398 103000
7.37222 101970
7.37222 103000
7.38046 101970
7.38046 103000
7.3887 101970
7.3887 103000
7.39694 101970
7.39694 103000
7.40518 101970
7.40518 103000
7.41342 101970
7.41342 103000
7.42166 101970
7.42166 103000
7.4299 101970
7.4299 103000
7.43814 101970
7.43814 103000
7.44638 101970
7.44638 103000
7.45462 101970
7.45462 103000
7.46286 101970
7.46286 103000
7.4711 101970
7.4711 103000
7.47934 101970
7.47934 103000
7.48758 101970
7.48758 103000
7.49582 101970
7.49582 103000
7.50406 101970
7.50406 103000
7.5123 101970
7.5123 103000
7.52054 101970
7.52054 103000
7.52878 101970
7.52878 103000
7.53702 101970
7.53702 103000
7.54526 101970
7.54526 103000
7.5535 101970
7.5535 103000
7.56174 101970
7.56174 103000
7.56998 101970
7.56998 103000
7.57822 101970
7.57822 103000
7.58646 101970
7.58646 103000
7.5947 101970
7.5947 103000
7.60294 101970
7.60294 103000
7.61118 101970
7.61118 103000
7.61942 101970
7.61942 103000
7.62766 101970
7.62766 103000
7.6359 101970
7.6359 103000
7.64414 101970
7.64414 103000
7.65238 101970
7.65238 103000
7.66062 101970
7.66062 103000
7.66886 101970
7.66886 103000
7.6771 101970
7.6771 103000
7.68534 101970
7.68534 103000
7.69358 101970
7.69358 103000
7.70182 101970
7.70182 103000
7.71006 101970
7.71006 103000
7.7183 101970
7.7183 103000
7.72654 101970
7.72654 103000
7.73478 101970
7.73478 103000
7.74302 101970
7.74302 103000
7.75126 101970
7.75126 103000
7.7595 101970
7.7595 103000
7.76774 101970
7.76774 103000
7.77598 101970
7.77598 103000
7.78422 101970
7.78422 103000
7.79246 101970
7.79246 103000
7.8007 101970
7.8007 103000
7.80894 101970
7.80894 103000
7.81718 101970
7.81718 103000
7.82542 101970
7.82542 103000
7.83366 101970
7.83366 103000
7.8419 101970
7.8419 103000
7.85014 101970
7.85014 103000
7.85838 101970
7.85838 103000
7.86662 101970
7.86662 103000
7.87486 101970
7.87486 103000
7.8831 101970
7.8831 103000
7.89134 101970
7.89134 103000
7.89958 101970
7.89958 103000
7.90782 101970
7.90782 103000
7.91606 101970
7.91606 103000
7.9243 101970
7.9243 103000
7.93254 101970
7.93254 103000
7.94078 101970
7.94078 103000
7.94902 101970
7.94902 103000
7.95726 101970
7.95726 103000
7.9655 101970
7.9655 103000
7.97374 101970
7.97374 103000
7.98198 101970
7.98198 103000
7.99022 101970
7.99022 103000
7.99846 101970
7.99846 103000
8.0067 101970
8.0067 103000
8.01494 101970
8.01494 103000
8.02318 101970
8.02318 103000
8.03142 101970
8.03142 103000
8.03966 101970
8.03966 103000
8.0479 101970
8.0479 103000
8.05614 101970
8.05614 103000
8.06438 101970
8.06438 103000
8.07262 101970
8.07262 103000
8.08086 101970
8.08086 103000
8.0891 101970
8.0891 103000
8.09734 101970
8.09734 103000
8.10558 101970
8.10558 103000
8.11382 101970
8.11382 103000
8.12206 101970
8.12206 103000
8.1303 101970
8.1303 103000
8.13854 101970
8.13854 103000
8.14678 101970
8.14678 103000
8.15502 101970
8.15502 103000
8.16326 101970
8.16326 103000
8.1715 101970
8.1715 103000
8.17974 101970
8.17974 103000
8.18798 101970
8.18798 103000
8.19622 101970
8.19622 103000
8.20446 101970
8.20446 103000
8.2127 101970
8.2127 103000
8.22094 101970
8.22094 103000
8.22918 101970
8.22918 103000
8.23742 101970
8.23742 103000
8.24566 101970
8.24566 103000
8.2539 101970
8.2539 103000
8.26214 101970
8.26214 103000
8.27038 101970
8.27038 103000
8.27862 101970
8.27862 103000
8.28686 101970
8.28686 103000
8.2951 101970
8.2951 102056
8.30334 101026
8.30334 102056
8.31158 101026
8.31158 102056
8.31982 101026
8.31982 102056
8.32806 101026
8.32806 102056
8.3363 101026
8.3363 102056
8.34454 101026
8.34454 102056
8.35278 101026
8.35278 102056
8.36102 101026
8.36102 102056
8.36926 101026
8.36926 102056
8.3775 101026
8.3775 102056
8.38574 101026
8.38574 102056
8.39398 101026
8.39398 102056
8.40222 101026
8.40222 102056
8.41046 101026
8.41046 102056
8.4187 101026
8.4187 102056
8.42694 101026
8.42694 102056
8.43518 101026
8.43518 102056
8.44342 101026
8.44342 102056
8.45166 101026
8.45166 102056
8.4599 101026
8.4599 102056
8.46814 101026
8.46814 102056
8.47638 101026
8.47638 102056
8.48462 101026
8.48462 102056
8.49286 101026
8.49286 102056
8.5011 101026
8.5011 102056
8.50934 101026
8.50934 102056
8.51758 101026
8.51758 102056
8.52582 101026
8.52582 102056
8.53406 101026
8.53406 102056
8.5423 101026
8.5423 102056
8.55054 101026
8.55054 102056
8.55878 101026
8.55878 102056
8.56702 101026
8.56702 102056
8.57526 101026
8.57526 102056
8.5835 101026
8.5835 102056
8.59174 101026
8.59174 102056
8.59998 101026
8.59998 102056
8.60822 101026
8.60822 102056
8.61646 101026
8.61646 102056
8.6247 101026
8.6247 102056
8.63294 101026
8.63294 102056
8.64118 101026
8.64118 102056
8.64942 101026
8.64942 102056
8.65766 101026
8.65766 102056
8.6659 101026
8.6659 102056
8.67414 101026
8.67414 102056
8.68238 101026
8.68238 102056
8.69062 101026
8.69062 102056
8.69886 101026
8.69886 102056
8.7071 101026
8.7071 102056
8.71534 101026
8.71534 102056
8.72358 101026
8.72358 102056
8.73182 101026
8.73182 102056
8.74006 101026
8.74006 102056
8.7483 101026
8.7483 102056
8.75654 101026
8.75654 102056
8.76478 101026
8.76478 102056
8.77302 101026
8.77302 102056
8.78126 101026
8.78126 102056
8.7895 101026
8.7895 102056
8.79774 101026
8.79774 102056
8.80598 101026
8.80598 102056
8.81422 101026
8.81422 102056
8.82246 101026
8.82246 102056
8.8307 101026
8.8307 102056
8.83894 101026
8.83894 102056
8.84718 101026
8.84718 102056
8.85542 101026
8.85542 102056
8.86366 101026
8.86366 102056
8.8719 101026
8.8719 102056
8.88014 101026
8.88014 102056
8.88838 101026
8.88838 102056
8.89662 101026
8.89662 102056
8.90486 101026
8.90486 102056
8.9131 101026
8.9131 102056
8.92134 101026
8.92134 102056
8.92958 101026
8.92958 102056
8.93782 101026
8.93782 102056
8.94606 101026
8.94606 102056
8.9543 101026
8.9543 102056
8.96254 101026
8.96254 102056
8.97078 101026
8.97078 102056
8.97902 101026
8.97902 102056
8.98726 101026
8.98726 102056
8.9955 101026
8.9955 102056
9.00374 101026
9.00374 102056
9.01198 101026
9.01198 102056
9.02022 101026
9.02022 102056
9.02846 101026
9.02846 102056
9.0367 101026
9.0367 102056
9.04494 101026
9.04494 102056
9.05318 101026
9.05318 102056
9.06142 101026
9.06142 102056
9.06966 101026
9.06966 102056
9.0779 101026
9.0779 102056
9.08614 101026
9.08614 102056
9.09438 101026
9.09438 102056
9.10262 101026
9.10262 102056
9.11086 101026
9.11086 102056
9.1191 101970
9.1191 103000
9.11978 101970
9.11978 103000
9.12802 101970
9.12802 103000
9.13626 101970
9.13626 103000
9.1445 101970
9.1445 103000
9.15274 101970
9.15274 103000
9.16098 101970
9.16098 103000
9.16922 101970
9.16922 103000
9.17746 101970
9.17746 103000
9.1857 101970
9.1857 103000
9.19394 101970
9.19394 103000
9.20218 101970
9.20218 103000
9.21042 101970
9.21042 103000
9.21866 101970
9.21866 103000
9.2269 101970
9.2269 103000
9.23514 101970
9.23514 103000
9.24338 101970
9.24338 103000
9.25162 101970
9.25162 103000
9.25986 101970
9.25986 103000
9.2681 101970
9.2681 103000
9.27634 101970
9.27634 103000
9.28458 101970
9.28458 103000
9.29282 101970
9.29282 103000
9.30106 101970
9.30106 103000
9.3093 101970
9.3093 103000
9.31754 101970
9.31754 103000
9.32578 101970
9.32578 103000
9.33402 101970
9.33402 103000
9.34226 101970
9.34226 103000
9.3505 101970
9.3505 103000
9.35874 101970
9.35874 103000
9.36698 101970
9.36698 103000
9.37522 101970
9.37522 103000
9.38346 101970
9.38346 103000
9.3917 101970
9.3917 103000
9.39994 101970
9.39994 103000
9.40818 101970
9.40818 103000
9.41642 101970
9.41642 103000
9.42466 101970
9.42466 103000
9.4329 101970
9.4329 103000
9.44114 101970
9.44114 103000
9.44938 101970
9.44938 103000
9.45762 101970
9.45762 103000
9.46586 101970
9.46586 103000
9.4741 101970
9.4741 103000
9.48234 101970
9.48234 103000
9.49058 101970
9.49058 103000
9.49882 101970
9.49882 103000
9.50706 101970
9.50706 103000
9.5153 101970
9.5153 103000
9.52354 101970
9.52354 103000
9.53178 101970
9.53178 103000
9.54002 101970
9.54002 103000
9.54826 101970
9.54826 103000
9.5565 101970
9.5565 103000
9.56474 101970
9.56474 103000
9.57298 101970
9.57298 103000
9.58122 101970
9.58122 103000
9.58946 101970
9.58946 103000
9.5977 101970
9.5977 103000
9.60594 101970
9.60594 103000
9.61418 101970
9.61418 103000
9.62242 101970
9.62242 103000
9.63066 101970
9.63066 103000
9.6389 101970
9.6389 103000
9.64714 101970
9.64714 103000
9.65538 101970
9.65538 103000
9.66362 101970
9.66362 103000
9.67186 101970
9.67186 103000
9.6801 101970
9.6801 103000
9.68834 101970
9.68834 103000
9.69658 101970
9.69658 103000
9.70482 101970
9.70482 103000
9.71306 101970
9.71306 103000
9.7213 101970
9.7213 103000
9.72954 101970
9.72954 103000
9.73778 101970
9.73778 103000
9.74602 101970
9.74602 103000
9.75426 101970
9.75426 103000
9.7625 101970
9.7625 103000
9.77074 101970
9.77074 103000
9.77898 101970
9.77898 103000
9.78722 101970
9.78722 103000
9.79546 101970
9.79546 103000
9.8037 101970
9.8037 103000
9.81194 101970
9.81194 103000
9.82018 101970
9.82018 103000
9.82842 101970
9.82842 103000
9.83666 101970
9.83666 103000
9.8449 101970
9.8449 103000
9.85314 101970
9.85314 103000
9.86138 101970
9.86138 103000
9.86962 101970
9.86962 103000
9.87786 101970
9.87786 103000
9.8861 101970
9.8861 103000
9.89434 101970
9.89434 103000
9.90258 101970
9.90258 103000
9.91082 101970
9.91082 103000
9.91906 101970
9.91906 103000
9.9273 101970
9.9273 103000
9.93554 101970
9.93554 103000
9.94378 101970
9.94378 103000
9.95202 101970
9.95202 103000
9.96026 101970
9.96026 103000
9.9685 101970
9.9685 103000
9.97674 101970
9.97674 103000
9.98498 101970
9.98498 103000
9.99322 101970
9.99322 103000
10.0015 101970
10.0015 103000
10.0097 101970
10.0097 103000
10.0179 101970
10.0179 103000
10.0262 101970
10.0262 103000
10.0344 101970
10.0344 103000
10.0427 101970
10.0427 103000
10.0509 101970
10.0509 103000
10.0591 101970
10.0591 103000
10.0674 101970
10.0674 103000
10.0756 101970
10.0756 103000
10.0839 101970
10.0839 103000
10.0921 101970
10.0921 103000
10.1003 101970
10.1003 103000
10.1086 101970
10.1086 103000
10.1168 101970
10.1168 103000
10.1251 101970
10.1251 103000
10.1333 101970
10.1333 103000
10.1415 101970
10.1415 103000
10.1498 101970
10.1498 103000
10.158 101970
10.158 103000
10.1663 101970
10.1663 103000
10.1745 101970
10.1745 103000
10.1827 101970
10.1827 103000
10.191 101970
10.191 103000
10.1992 101970
10.1992 103000
10.2075 101970
10.2075 103000
10.2157 101970
10.2157 103000
10.2239 101970
10.2239 103000
10.2322 101970
10.2322 103000
10.2404 101970
10.2404 103000
10.2487 101970
10.2487 103000
10.2569 101970
10.2569 103000
10.2651 101970
10.2651 103000
10.2734 101970
10.2734 103000
10.2816 101970
10.2816 103000
10.2899 101970
10.2899 103000
10.2981 101970
10.2981 103000
10.3063 101970
10.3063 103000
10.3146 101970
10.3146 103000
10.3228 101970
10.3228 103000
10.3311 101970
10.3311 103000
10.3393 101970
10.3393 103000
10.3475 101970
10.3475 103000
10.3558 101970
10.3558 102056
10.364 101026
10.364 102056
10.3723 101026
10.3723 102056
10.3805 101026
10.3805 102056
10.3887 101026
10.3887 102056
10.397 101026
10.397 102056
10.4052 101026
10.4052 102056
10.4135 101026
10.4135 102056
10.4217 101026
10.4217 102056
10.4299 101026
10.4299 102056
10.4382 101026
10.4382 102056
10.4464 101026
10.4464 102056
10.4547 101026
10.4547 102056
10.4629 101026
10.4629 102056
10.4711 101026
10.4711 102056
10.4794 101026
10.4794 102056
10.4876 101026
10.4876 102056
10.4959 101026
10.4959 102056
10.5041 101026
10.5041 102056
10.5123 101026
10.5123 102056
10.5206 101026
10.5206 102056
10.5288 101026
10.5288 102056
10.5371 101026
10.5371 102056
10.5453 101026
10.5453 102056
10.5535 101026
10.5535 102056
10.5618 101026
10.5618 102056
10.57 101026
10.57 102056
10.5783 101026
10.5783 102056
10.5865 101026
10.5865 102056
10.5947 101026
10.5947 102056
10.603 101026
10.603 102056
10.6112 101026
10.6112 102056
10.6195 101026
10.6195 102056
10.6277 101026
10.6277 102056
10.6359 101026
10.6359 102056
10.6442 101026
10.6442 102056
10.6524 101026
10.6524 102056
10.6607 101026
10.6607 102056
10.6689 101026
10.6689 102056
10.6771 101026
10.6771 102056
10.6854 101026
10.6854 102056
10.6936 101026
10.6936 102056
10.7019 101026
10.7019 102056
10.7101 101026
10.7101 102056
10.7183 101026
10.7183 102056
10.7266 101026
10.7266 102056
10.7348 101026
10.7348 102056
10.7431 101026
10.7431 102056
10.7513 101026
10.7513 102056
10.7595 101026
10.7595 102056
10.7678 101026
10.7678 102056
10.776 101026
10.776 102056
10.7843 101026
10.7843 102056
10.7925 101026
10.7925 102056
10.8007 101026
10.8007 102056
10.809 101026
10.809 102056
10.8172 101026
10.8172 102056
10.8255 101026
10.8255 102056
10.8337 101026
10.8337 102056
10.8419 101026
10.8419 102056
10.8502 101026
10.8502 102056
10.8584 101026
10.8584 102056
10.8667 101026
10.8667 102056
10.8749 101026
10.8749 102056
10.8831 101026
10.8831 102056
10.8914 101026
10.8914 102056
10.8996 101026
10.8996 102056
10.9079 101026
10.9079 102056
10.9161 101026
10.9161 102056
10.9243 101026
10.9243 102056
10.9326 101026
10.9326 102056
10.9408 101026
10.9408 102056
10.9491 101026
10.9491 102056
10.9573 101026
10.9573 102056
10.9655 101026
10.9655 102056
10.9738 101026
10.9738 102056
10.982 101026
10.982 102056
10.9903 101026
10.9903 102056
10.9985 101026
10.9985 102056
11.0067 101026
11.0067 102056
11.015 101026
11.015 102056
11.0232 101026
11.0232 102056
11.0315 101026
11.0315 102056
11.0397 101026
11.0397 102056
11.0479 101026
11.0479 102056
11.0562 101026
11.0562 102056
11.0644 101026
11.0644 102056
11.0727 101026
11.0727 102056
11.0809 101026
11.0809 102056
11.0891 101026
11.0891 102056
11.0974 101026
11.0974 102056
11.1056 101026
11.1056 102056
11.1139 101026
11.1139 102056
11.1221 101026
11.1221 102056
11.1303 101026
11.1303 102056
11.1386 101026
11.1386 102056
11.1468 101026
11.1468 102056
11.1551 101026
11.1551 102056
11.1633 101026
11.1633 102056
11.1715 101026
11.1715 102056
11.1798 101970
11.1798 103000
11.1805 101970
11.1805 103000
11.1887 101970
11.1887 103000
11.197 101970
11.197 103000
11.2052 101970
11.2052 103000
11.2134 101970
11.2134 103000
11.2217 101970
11.2217 103000
11.2299 101970
11.2299 103000
11.2382 101970
11.2382 103000
11.2464 101970
11.2464 103000
11.2546 101970
11.2546 103000
11.2629 101970
11.2629 103000
11.2711 101970
11.2711 103000
11.2794 101970
11.2794 103000
11.2876 101970
11.2876 103000
11.2958 101970
11.2958 103000
11.3041 101970
11.3041 103000
11.3123 101970
11.3123 103000
11.3206 101970
11.3206 103000
11.3288 101970
11.3288 103000
11.337 101970
11.337 103000
11.3453 101970
11.3453 103000
11.3535 101970
11.3535 103000
11.3618 101970
11.3618 103000
11.37 101970
11.37 103000
11.3782 101970
11.3782 103000
11.3865 101970
11.3865 103000
11.3947 101970
11.3947 103000
11.403 101970
11.403 103000
11.4112 101970
11.4112 103000
11.4194 101970
11.4194 103000
11.4277 101970
11.4277 103000
11.4359 101970
11.4359 103000
11.4442 101970
11.4442 103000
11.4524 101970
11.4524 103000
11.4606 101970
11.4606 103000
11.4689 101970
11.4689 103000
11.4771 101970
11.4771 103000
11.4854 101970
11.4854 103000
11.4936 101970
11.4936 103000
11.5018 101970
11.5018 103000
11.5101 101970
11.5101 103000
11.5183 101970
11.5183 103000
11.5266 101970
11.5266 103000
11.5348 101970
11.5348 103000
11.543 101970
11.543 103000
11.5513 101970
11.5513 103000
11.5595 101970
11.5595 103000
11.5678 101970
11.5678 103000
11.576 101970
11.576 103000
11.5842 101970
11.5842 103000
11.5925 101970
11.5925 103000
11.6007 101970
11.6007 103000
11.609 101970
11.609 103000
11.6172 101970
11.6172 103000
11.6254 101970
11.6254 103000
11.6337 101970
11.6337 103000
11.6419 101970
11.6419 103000
11.6502 101970
11.6502 103000
11.6584 101970
11.6584 103000
11.6666 101970
11.6666 103000
11.6749 101970
11.6749 103000
11.6831 101970
11.6831 103000
11.6914 101970
11.6914 103000
11.6996 101970
11.6996 103000
11.7078 101970
11.7078 103000
11.7161 101970
11.7161 103000
11.7243 101970
11.7243 103000
11.7326 101970
11.7326 103000
11.7408 101970
11.7408 103000
11.749 101970
